"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Pied Bushchat","R",2018,2.36764332232334,-2.71658980431324,110
"Pied Bushchat","R",2019,2.34733085962859,-2.6031699580455,110
"Pied Bushchat","R",2020,2.39969055922031,-2.72381442490407,110
"Pied Bushchat","R",2021,2.44915232226685,-2.81084382547448,110
"Plain Prinia","R",2018,2.72853237147721,-3.2443545248822,110
"Plain Prinia","R",2019,2.78530438771596,-3.33445791332898,110
"Plain Prinia","R",2020,2.76206876750173,-3.16502613632731,110
"Plain Prinia","R",2021,2.75923613686304,-3.19416767028511,110
"Indian Robin","R",2018,1.80791386379837,-1.45387019000888,110
"Indian Robin","R",2019,1.6853776363147,-1.40946483613587,110
"Indian Robin","R",2020,1.70608245585936,-1.318018142586,110
"Indian Robin","R",2021,1.71401632283831,-1.43325499476121,110
"House Sparrow","R",2018,1.72765322122784,-1.34856288319779,110
"House Sparrow","R",2019,1.55508701405374,-1.00698440107137,110
"House Sparrow","R",2020,1.65636888781866,-1.3183135758408,110
"House Sparrow","R",2021,1.78133786528871,-1.49533068398202,110
"Spotted Dove","R",2018,1.6754111031038,-1.41340796284182,110
"Spotted Dove","R",2019,1.72034096178843,-1.36019613100072,110
"Spotted Dove","R",2020,1.78006302022897,-1.38196460609942,110
"Spotted Dove","R",2021,1.72776769299121,-1.38169005800364,110
"Coppersmith Barbet","R",2018,2.09398758202004,-1.9674668014413,110
"Coppersmith Barbet","R",2019,1.95433851114301,-1.79608359939303,110
"Coppersmith Barbet","R",2020,2.0907180751717,-1.97885355545063,110
"Coppersmith Barbet","R",2021,2.12626707493101,-2.05043497513852,110
"Black-winged Kite","R",2018,2.6791799482677,-3.22237357127561,110
"Black-winged Kite","R",2019,2.7155724107079,-3.37906099877118,110
"Black-winged Kite","R",2020,2.68326603420612,-3.16159415332912,110
"Black-winged Kite","R",2021,2.67354829741411,-3.22619004213405,110
"Small Minivet","R",2018,2.79898035824644,-3.43275726151879,110
"Small Minivet","R",2019,2.91714847576503,-3.68833304718265,110
"Small Minivet","R",2020,2.85225253152361,-3.36345042913922,110
"Small Minivet","R",2021,2.74626057098971,-3.42616799052361,110
"Long-tailed Shrike","R",2018,2.89755719537841,-3.31334486309304,110
"Long-tailed Shrike","R",2019,2.8731531912014,-3.44038656248316,110
"Long-tailed Shrike","R",2020,2.65847918901504,-3.14718812877346,110
"Long-tailed Shrike","R",2021,2.80351072121245,-3.35535628073186,110
"Gray Francolin","R",2018,2.34376758378912,-2.2864420735491,110
"Gray Francolin","R",2019,2.2197591693736,-2.30096257444711,110
"Gray Francolin","R",2020,2.14844041481683,-2.18601295758329,110
"Gray Francolin","R",2021,2.21534436114187,-2.30733392775887,110
"White-throated Kingfisher","R",2018,1.81292569256881,-1.38068113264253,110
"White-throated Kingfisher","R",2019,1.75637171614885,-1.38935857877406,110
"White-throated Kingfisher","R",2020,1.81737642604083,-1.32070380857454,110
"White-throated Kingfisher","R",2021,1.6971979031752,-1.31385934451655,110
"Black-rumped Flameback","R",2018,2.39129772533152,-2.71676448232528,110
"Black-rumped Flameback","R",2019,2.28387195951339,-2.4880804572324,110
"Black-rumped Flameback","R",2020,2.49765208469804,-2.57734650385221,110
"Black-rumped Flameback","R",2021,2.34105337765825,-2.58460948403302,110
"Rufous Treepie","R",2018,2.02778917636245,-1.92206252726287,110
"Rufous Treepie","R",2019,1.93999198989315,-1.87433288997113,110
"Rufous Treepie","R",2020,2.08386686212026,-1.93490534715744,110
"Rufous Treepie","R",2021,2.05814052833391,-2.03374421263193,110
"Blue-throated Barbet","U",2018,1.8571508755758,-1.57022879977397,110
"Blue-throated Barbet","U",2019,1.89914623436387,-1.50234995035976,110
"Blue-throated Barbet","U",2020,1.89487569311197,-1.62344768545331,110
"Blue-throated Barbet","U",2021,1.85208116868338,-1.60570463055962,110
"House Crow","U",2018,1.45470169864317,-0.936516308444928,111
"House Crow","U",2019,1.43487233577839,-0.771758818531021,111
"House Crow","U",2020,1.60092796709815,-1.05026639970162,111
"House Crow","U",2021,1.573482394794,-1.04067709990197,111
"Common Myna","U",2018,1.31575137887523,-0.578057291657539,111
"Common Myna","U",2019,1.2241521805522,-0.392466760047643,111
"Common Myna","U",2020,1.37739743083006,-0.563154659352976,111
"Common Myna","U",2021,1.35983034189808,-0.583951381302171,111
"Jungle Myna","U",2018,2.3526051464621,-2.47453151481492,111
"Jungle Myna","U",2019,2.26449833662638,-2.46079725631974,111
"Jungle Myna","U",2020,2.43353737024904,-2.60632752373006,111
"Jungle Myna","U",2021,2.40501754751954,-2.51388482172093,111
"Rock Pigeon","U",2018,1.48204171608941,-1.10969443544663,111
"Rock Pigeon","U",2019,1.53833231871218,-0.820668956119136,111
"Rock Pigeon","U",2020,1.49359078164245,-1.01501376469716,111
"Rock Pigeon","U",2021,1.56921387101723,-1.06199709642582,111
"Black Kite","U",2018,2.01049348843932,-1.80407174301851,111
"Black Kite","U",2019,1.98095874064137,-1.87799488487193,111
"Black Kite","U",2020,2.01465151236673,-1.85119762735893,111
"Black Kite","U",2021,2.0757793162485,-1.94331269785516,111
"Common Tailorbird","U",2018,1.99840541695404,-1.73442568405095,111
"Common Tailorbird","U",2019,1.78933316260867,-1.38682271466312,111
"Common Tailorbird","U",2020,1.81693516221759,-1.40226155630293,111
"Common Tailorbird","U",2021,1.88163907944765,-1.51886833379342,111
"Rose-ringed Parakeet","U",2018,1.71740553547591,-1.31887603874071,111
"Rose-ringed Parakeet","U",2019,1.6593874545765,-1.13373637472508,111
"Rose-ringed Parakeet","U",2020,1.66924711810669,-1.22999573315973,111
"Rose-ringed Parakeet","U",2021,1.80295464229184,-1.39622769316075,111
"Asian Koel","U",2018,1.57781733751971,-1.08675113982203,111
"Asian Koel","U",2019,1.42292829022275,-0.776096799637512,111
"Asian Koel","U",2020,1.58825946692714,-0.94073427630679,111
"Asian Koel","U",2021,1.66558193300011,-1.05359870264696,111
"Purple Sunbird","U",2018,1.79859082537228,-1.38087637407557,111
"Purple Sunbird","U",2019,1.68924929269116,-1.1330446257886,111
"Purple Sunbird","U",2020,1.64738252869176,-1.22871836013678,111
"Purple Sunbird","U",2021,1.8552621902432,-1.32811331943411,111
"Pale-billed Flowerpecker","U",2018,2.66554684019537,-2.95036267468033,111
"Pale-billed Flowerpecker","U",2019,2.52621277835039,-2.90221340951046,111
"Pale-billed Flowerpecker","U",2020,2.58842740761181,-3.05278268782542,111
"Pale-billed Flowerpecker","U",2021,2.49589994407364,-2.94255406695466,111
"White-cheeked Barbet","U",2018,1.91120164980148,-1.79212205974603,111
"White-cheeked Barbet","U",2019,1.93911032083551,-1.6054326009202,111
"White-cheeked Barbet","U",2020,1.95625674266179,-1.70096726440303,111
"White-cheeked Barbet","U",2021,1.9050014131434,-1.67466972260278,111
"Green Bee-eater","R",2018,1.79705684664048,-1.57187755077246,111
"Green Bee-eater","R",2019,1.85444671638956,-1.57417282642205,111
"Green Bee-eater","R",2020,1.79245779601226,-1.53139042354974,111
"Green Bee-eater","R",2021,1.77789414390432,-1.59599830224602,111
"Black Drongo","R",2018,1.60841177928487,-1.18039909846116,111
"Black Drongo","R",2019,1.7061708756216,-1.24183324928123,111
"Black Drongo","R",2020,1.62488642261385,-1.1842938917936,111
"Black Drongo","R",2021,1.6991084348234,-1.19304035872716,111
"Pied Bushchat","R",2018,2.5001712627131,-2.72642254933126,111
"Pied Bushchat","R",2019,2.4130290808999,-2.59502006348259,111
"Pied Bushchat","R",2020,2.4328600951888,-2.69020727724436,111
"Pied Bushchat","R",2021,2.46843884504568,-2.79782804887004,111
"Plain Prinia","R",2018,2.75295968161431,-3.28362772005306,111
"Plain Prinia","R",2019,2.72345992687417,-3.31194785703913,111
"Plain Prinia","R",2020,2.65410114370489,-3.20355564606459,111
"Plain Prinia","R",2021,2.73523722582891,-3.31665023371029,111
"Indian Robin","R",2018,1.82249129696357,-1.49945925246915,111
"Indian Robin","R",2019,1.74009377502769,-1.4319961437084,111
"Indian Robin","R",2020,1.66295811011412,-1.38548782362217,111
"Indian Robin","R",2021,1.75757292907314,-1.46923739155504,111
"House Sparrow","R",2018,1.67846499596358,-1.34481447911079,111
"House Sparrow","R",2019,1.56642788124141,-0.961003569823729,111
"House Sparrow","R",2020,1.68263448677032,-1.27174934030946,111
"House Sparrow","R",2021,1.76896928989153,-1.54517139679864,111
"Spotted Dove","R",2018,1.73482532717958,-1.45966509789679,111
"Spotted Dove","R",2019,1.83439259111758,-1.3907609111218,111
"Spotted Dove","R",2020,1.68598520750479,-1.35572634143223,111
"Spotted Dove","R",2021,1.72824802422626,-1.33067151552026,111
"Coppersmith Barbet","R",2018,2.01270874740917,-1.89462397348345,111
"Coppersmith Barbet","R",2019,2.00206165730697,-1.80505304591639,111
"Coppersmith Barbet","R",2020,1.99389865227857,-1.88289624166771,111
"Coppersmith Barbet","R",2021,2.06049746672831,-2.07055508801304,111
"Black-winged Kite","R",2018,2.74479248001982,-3.25103082023167,111
"Black-winged Kite","R",2019,2.71883651029775,-3.29427843810124,111
"Black-winged Kite","R",2020,2.68131281055201,-3.2323826875444,111
"Black-winged Kite","R",2021,2.64941272795929,-3.20139605502576,111
"Small Minivet","R",2018,2.71943783938121,-3.40291149258828,111
"Small Minivet","R",2019,2.8597388286754,-3.7059925799206,111
"Small Minivet","R",2020,2.90443503960542,-3.45908285196602,111
"Small Minivet","R",2021,2.81371189696919,-3.48438670971297,111
"Long-tailed Shrike","R",2018,2.86270708659589,-3.28301274156129,111
"Long-tailed Shrike","R",2019,2.80331506916151,-3.44414037315468,111
"Long-tailed Shrike","R",2020,2.64960419916474,-3.25672526578856,111
"Long-tailed Shrike","R",2021,2.67527117229072,-3.28678623304532,111
"Gray Francolin","R",2018,2.28937596781621,-2.26967454114761,111
"Gray Francolin","R",2019,2.26265985673984,-2.31141811016613,111
"Gray Francolin","R",2020,2.20386772176465,-2.20650652597554,111
"Gray Francolin","R",2021,2.18399490906469,-2.20779386679639,111
"White-throated Kingfisher","R",2018,1.76458017223581,-1.40469958452609,111
"White-throated Kingfisher","R",2019,1.75963277158019,-1.37909893967831,111
"White-throated Kingfisher","R",2020,1.72371710781066,-1.27237485220975,111
"White-throated Kingfisher","R",2021,1.67041767321191,-1.25559642881965,111
"Black-rumped Flameback","R",2018,2.38753505701854,-2.69829122585448,111
"Black-rumped Flameback","R",2019,2.32588755903759,-2.47800763407226,111
"Black-rumped Flameback","R",2020,2.50801713701361,-2.59043660134885,111
"Black-rumped Flameback","R",2021,2.37381792616304,-2.5497157998375,111
"Rufous Treepie","R",2018,2.07500088526881,-1.92901628322098,111
"Rufous Treepie","R",2019,2.00294498167032,-1.82529507923896,111
"Rufous Treepie","R",2020,2.07321391515807,-1.89613690522004,111
"Rufous Treepie","R",2021,2.05977385305064,-2.02697651678567,111
"Blue-throated Barbet","U",2018,1.78017246209141,-1.54936035669427,111
"Blue-throated Barbet","U",2019,1.89276469569699,-1.48131858084476,111
"Blue-throated Barbet","U",2020,2.00325757735313,-1.56283653779019,111
"Blue-throated Barbet","U",2021,1.91500438676331,-1.6501321654316,111
"House Crow","U",2018,1.50505784236773,-0.830401519251452,112
"House Crow","U",2019,1.4230187821772,-0.771707500941918,112
"House Crow","U",2020,1.61603258063585,-1.028517395874,112
"House Crow","U",2021,1.52370279553386,-1.02269021098476,112
"Common Myna","U",2018,1.29528827063188,-0.605281551761688,112
"Common Myna","U",2019,1.22410264432577,-0.422470613962581,112
"Common Myna","U",2020,1.3551384124944,-0.58881926508398,112
"Common Myna","U",2021,1.31747075951324,-0.548288165353207,112
"Jungle Myna","U",2018,2.29966733964015,-2.40920297418887,112
"Jungle Myna","U",2019,2.37007385233388,-2.43083867615632,112
"Jungle Myna","U",2020,2.4151583524177,-2.61128939836284,112
"Jungle Myna","U",2021,2.40331403648473,-2.51414634591111,112
"Rock Pigeon","U",2018,1.57272916528018,-1.03515392811248,112
"Rock Pigeon","U",2019,1.50065046561382,-0.776624762901727,112
"Rock Pigeon","U",2020,1.57595809793518,-1.00690096221652,112
"Rock Pigeon","U",2021,1.62217678601989,-1.03413932746231,112
"Black Kite","U",2018,1.98589138191284,-1.79381369475717,112
"Black Kite","U",2019,1.99100185281125,-1.77293645140514,112
"Black Kite","U",2020,2.01503593428363,-1.83748654772994,112
"Black Kite","U",2021,2.06830398800476,-1.88527086667744,112
"Common Tailorbird","U",2018,2.05602795889468,-1.72240993115052,112
"Common Tailorbird","U",2019,1.71370987379792,-1.3568416907776,112
"Common Tailorbird","U",2020,1.93479213453296,-1.41703220145272,112
"Common Tailorbird","U",2021,1.85942318495498,-1.56122451591736,112
"Rose-ringed Parakeet","U",2018,1.70054563404402,-1.33553400933103,112
"Rose-ringed Parakeet","U",2019,1.64270858234095,-1.1089014642482,112
"Rose-ringed Parakeet","U",2020,1.73451131804483,-1.23620672637966,112
"Rose-ringed Parakeet","U",2021,1.70582684632283,-1.37214089964943,112
"Asian Koel","U",2018,1.60964470311046,-1.04877202584884,112
"Asian Koel","U",2019,1.45115688845046,-0.820085311294556,112
"Asian Koel","U",2020,1.59014720773992,-0.952110779357791,112
"Asian Koel","U",2021,1.58436722523449,-1.0427772818381,112
"Purple Sunbird","U",2018,1.77923201703781,-1.35130334680513,112
"Purple Sunbird","U",2019,1.67108657043556,-1.0815280229933,112
"Purple Sunbird","U",2020,1.62869367178159,-1.19459894452059,112
"Purple Sunbird","U",2021,1.82169224134086,-1.32387118118091,112
"Pale-billed Flowerpecker","U",2018,2.69785131257174,-2.99233489399502,112
"Pale-billed Flowerpecker","U",2019,2.39669142530741,-2.79849398356515,112
"Pale-billed Flowerpecker","U",2020,2.56290607574772,-3.05932266832187,112
"Pale-billed Flowerpecker","U",2021,2.5707904731482,-2.97353049741973,112
"White-cheeked Barbet","U",2018,1.97727249542825,-1.8695458741335,112
"White-cheeked Barbet","U",2019,1.95511185965134,-1.72227898178796,112
"White-cheeked Barbet","U",2020,1.86625141857821,-1.71328935862274,112
"White-cheeked Barbet","U",2021,2.01146780897673,-1.69923100182073,112
"Green Bee-eater","R",2018,1.8305368336073,-1.52865605257527,112
"Green Bee-eater","R",2019,1.93315806393711,-1.69495861990125,112
"Green Bee-eater","R",2020,1.79281712469392,-1.57800914442849,112
"Green Bee-eater","R",2021,1.88508962213266,-1.57073549274852,112
"Black Drongo","R",2018,1.63279895136718,-1.13954751250936,112
"Black Drongo","R",2019,1.78985493890379,-1.28946773788171,112
"Black Drongo","R",2020,1.60157397667161,-1.14065987980307,112
"Black Drongo","R",2021,1.60358170367268,-1.12360753457518,112
"Pied Bushchat","R",2018,2.47005736171602,-2.7002453137279,112
"Pied Bushchat","R",2019,2.3675707134726,-2.62246696240461,112
"Pied Bushchat","R",2020,2.41230090110014,-2.65588938241906,112
"Pied Bushchat","R",2021,2.4714767872899,-2.83524236005578,112
"Plain Prinia","R",2018,2.71794651872823,-3.23521681248042,112
"Plain Prinia","R",2019,2.84959328135687,-3.30025990424321,112
"Plain Prinia","R",2020,2.66314486993201,-3.21127163661103,112
"Plain Prinia","R",2021,2.72725674015737,-3.29049021786113,112
"Indian Robin","R",2018,1.76451297412209,-1.56088218843432,112
"Indian Robin","R",2019,1.73156480919868,-1.43844087478385,112
"Indian Robin","R",2020,1.66698306617711,-1.42811055995984,112
"Indian Robin","R",2021,1.79842040403282,-1.46845192789867,112
"House Sparrow","R",2018,1.70840220754039,-1.30479433704104,112
"House Sparrow","R",2019,1.59086598803737,-0.999679408521058,112
"House Sparrow","R",2020,1.68466794914134,-1.26544908561375,112
"House Sparrow","R",2021,1.82481945406198,-1.53288866158934,112
"Spotted Dove","R",2018,1.79558430438291,-1.46644212997519,112
"Spotted Dove","R",2019,1.79130165793244,-1.36645459621114,112
"Spotted Dove","R",2020,1.77264234084028,-1.33610148019493,112
"Spotted Dove","R",2021,1.7254499969752,-1.36523091049668,112
"Coppersmith Barbet","R",2018,2.05111849924147,-1.92701955045779,112
"Coppersmith Barbet","R",2019,2.0380942831265,-1.84210874649559,112
"Coppersmith Barbet","R",2020,2.06941844625463,-1.90586697384995,112
"Coppersmith Barbet","R",2021,2.13163437276802,-2.0266561372183,112
"Black-winged Kite","R",2018,2.65434820084253,-3.26561947391688,112
"Black-winged Kite","R",2019,2.70246893548486,-3.2887687801325,112
"Black-winged Kite","R",2020,2.58090069977695,-3.17077680325932,112
"Black-winged Kite","R",2021,2.60983352271342,-3.19509892769789,112
"Small Minivet","R",2018,2.74994509502461,-3.38014668223449,112
"Small Minivet","R",2019,2.94454410345418,-3.66733524407858,112
"Small Minivet","R",2020,2.85872144826803,-3.45708973521101,112
"Small Minivet","R",2021,2.75125515416957,-3.38407527178722,112
"Long-tailed Shrike","R",2018,2.88989426407725,-3.26701499178698,112
"Long-tailed Shrike","R",2019,2.94804276478727,-3.49390394933846,112
"Long-tailed Shrike","R",2020,2.61306429684833,-3.16325936131291,112
"Long-tailed Shrike","R",2021,2.78589829349537,-3.29046070638958,112
"Gray Francolin","R",2018,2.3169543579195,-2.29360950692968,112
"Gray Francolin","R",2019,2.17981938093787,-2.35943764792422,112
"Gray Francolin","R",2020,2.14925292368624,-2.2561270118992,112
"Gray Francolin","R",2021,2.1855102161426,-2.33312009355811,112
"White-throated Kingfisher","R",2018,1.70404314885007,-1.34773121709757,112
"White-throated Kingfisher","R",2019,1.77749121069993,-1.34589985862605,112
"White-throated Kingfisher","R",2020,1.72855220134132,-1.33292693704348,112
"White-throated Kingfisher","R",2021,1.78651036115038,-1.29154120321594,112
"Black-rumped Flameback","R",2018,2.41918914131707,-2.71142799449086,112
"Black-rumped Flameback","R",2019,2.31429267682589,-2.46764890505486,112
"Black-rumped Flameback","R",2020,2.489023313432,-2.57621462560466,112
"Black-rumped Flameback","R",2021,2.34642825691704,-2.6031561307673,112
"Rufous Treepie","R",2018,2.00694686630288,-1.96134526508461,112
"Rufous Treepie","R",2019,1.91782840876239,-1.82921899338869,112
"Rufous Treepie","R",2020,1.99937935798199,-1.88992255882993,112
"Rufous Treepie","R",2021,2.0279956310164,-2.05170579860031,112
"Blue-throated Barbet","U",2018,1.88797128320486,-1.56492848131304,112
"Blue-throated Barbet","U",2019,1.87093633987414,-1.53860203540822,112
"Blue-throated Barbet","U",2020,1.88391824426503,-1.6014354947262,112
"Blue-throated Barbet","U",2021,1.84869776968436,-1.59780313975223,112
"House Crow","U",2018,1.53725528171879,-0.862293319498016,113
"House Crow","U",2019,1.48359535393577,-0.770537044984472,113
"House Crow","U",2020,1.65475649700098,-1.06807740192744,113
"House Crow","U",2021,1.60161831424162,-1.06791758353507,113
"Common Myna","U",2018,1.31440859740515,-0.54585538133512,113
"Common Myna","U",2019,1.31045528174506,-0.398610960364978,113
"Common Myna","U",2020,1.4352351992472,-0.564573145832468,113
"Common Myna","U",2021,1.35407557481528,-0.548058655662943,113
"Jungle Myna","U",2018,2.24910218277441,-2.5069128821309,113
"Jungle Myna","U",2019,2.29722686628895,-2.54186326930087,113
"Jungle Myna","U",2020,2.46384734359462,-2.59957945170697,113
"Jungle Myna","U",2021,2.45980716539882,-2.56744561393498,113
"Rock Pigeon","U",2018,1.59368030600222,-1.07397740219175,113
"Rock Pigeon","U",2019,1.52308693486146,-0.846461380804491,113
"Rock Pigeon","U",2020,1.6219218887389,-1.0451624509195,113
"Rock Pigeon","U",2021,1.50577167293937,-1.03960430608783,113
"Black Kite","U",2018,1.88578904448271,-1.82956504545202,113
"Black Kite","U",2019,2.00293600738813,-1.84591623499725,113
"Black Kite","U",2020,2.01527458405778,-1.91480299835393,113
"Black Kite","U",2021,2.00965393062943,-1.97102833061068,113
"Common Tailorbird","U",2018,2.03641807836515,-1.73841102885826,113
"Common Tailorbird","U",2019,1.68765808642829,-1.39795978586148,113
"Common Tailorbird","U",2020,1.84639407919262,-1.48011664578361,113
"Common Tailorbird","U",2021,1.94379321642302,-1.57524726134791,113
"Rose-ringed Parakeet","U",2018,1.7634340187522,-1.33444037002345,113
"Rose-ringed Parakeet","U",2019,1.6118226025933,-1.05051859345736,113
"Rose-ringed Parakeet","U",2020,1.67713718458028,-1.2519743430625,113
"Rose-ringed Parakeet","U",2021,1.72834180151636,-1.36002385684425,113
"Asian Koel","U",2018,1.62397528229026,-1.04284562696256,113
"Asian Koel","U",2019,1.49946354512749,-0.764599286693108,113
"Asian Koel","U",2020,1.60213577318785,-0.977033473088898,113
"Asian Koel","U",2021,1.60089327414862,-1.0976453651125,113
"Purple Sunbird","U",2018,1.68707612263351,-1.29802201194722,113
"Purple Sunbird","U",2019,1.6851691717843,-1.08033294073776,113
"Purple Sunbird","U",2020,1.66300091295148,-1.19218734097142,113
"Purple Sunbird","U",2021,1.847812522983,-1.34844317548256,113
"Pale-billed Flowerpecker","U",2018,2.61035954065666,-2.93998097353002,113
"Pale-billed Flowerpecker","U",2019,2.51193839706481,-2.88306255685547,113
"Pale-billed Flowerpecker","U",2020,2.52162043854566,-2.9963833022349,113
"Pale-billed Flowerpecker","U",2021,2.47317360860543,-2.93777756467467,113
"White-cheeked Barbet","U",2018,1.97321766650661,-1.79087296700422,113
"White-cheeked Barbet","U",2019,1.90824133469617,-1.63571082379437,113
"White-cheeked Barbet","U",2020,1.91263045207059,-1.67188320859484,113
"White-cheeked Barbet","U",2021,1.97753630077953,-1.67265929718986,113
"Green Bee-eater","R",2018,1.77838701431958,-1.51091469202891,113
"Green Bee-eater","R",2019,1.95739599884463,-1.67953745740564,113
"Green Bee-eater","R",2020,1.82894343983484,-1.59856935516755,113
"Green Bee-eater","R",2021,1.81520649417714,-1.58419138992987,113
"Black Drongo","R",2018,1.61858846243202,-1.24619636532772,113
"Black Drongo","R",2019,1.73673642466643,-1.26170191943472,113
"Black Drongo","R",2020,1.58041854910571,-1.1494002269103,113
"Black Drongo","R",2021,1.62740388590374,-1.13867898942304,113
"Pied Bushchat","R",2018,2.44585159120967,-2.73141534780799,113
"Pied Bushchat","R",2019,2.39869793949703,-2.64723519870586,113
"Pied Bushchat","R",2020,2.36576732632974,-2.70361189023789,113
"Pied Bushchat","R",2021,2.47405795690606,-2.82218160716644,113
"Plain Prinia","R",2018,2.81320477701158,-3.35631420732951,113
"Plain Prinia","R",2019,2.82378898370629,-3.25820579723375,113
"Plain Prinia","R",2020,2.71471481479417,-3.21419065008232,113
"Plain Prinia","R",2021,2.75010683529911,-3.34246013934983,113
"Indian Robin","R",2018,1.81806802987876,-1.55054258286762,113
"Indian Robin","R",2019,1.7530170137177,-1.48183236725429,113
"Indian Robin","R",2020,1.70056932902592,-1.29707439121435,113
"Indian Robin","R",2021,1.77053325723746,-1.42386180932092,113
"House Sparrow","R",2018,1.78286504679774,-1.28036644887721,113
"House Sparrow","R",2019,1.5773125052488,-0.96830591231605,113
"House Sparrow","R",2020,1.64237804326429,-1.24972447421961,113
"House Sparrow","R",2021,1.77793944539473,-1.5242946551356,113
"Spotted Dove","R",2018,1.72489645940097,-1.45048356261289,113
"Spotted Dove","R",2019,1.78845740298299,-1.33316366753647,113
"Spotted Dove","R",2020,1.74422858336661,-1.32318622889795,113
"Spotted Dove","R",2021,1.69205670425551,-1.31197117198305,113
"Coppersmith Barbet","R",2018,2.04662965745855,-1.8772289067041,113
"Coppersmith Barbet","R",2019,1.96806924444597,-1.82200450841635,113
"Coppersmith Barbet","R",2020,1.99661001196298,-1.93712527930953,113
"Coppersmith Barbet","R",2021,2.12908912320985,-2.06889729079542,113
"Black-winged Kite","R",2018,2.65047173889741,-3.19115390451373,113
"Black-winged Kite","R",2019,2.78215602633861,-3.41108040474865,113
"Black-winged Kite","R",2020,2.59785971796142,-3.19820440937778,113
"Black-winged Kite","R",2021,2.66064907828053,-3.241065068294,113
"Small Minivet","R",2018,2.77446730854975,-3.40710320141236,113
"Small Minivet","R",2019,2.96312298450927,-3.72714056271937,113
"Small Minivet","R",2020,2.83450297056416,-3.46681665247706,113
"Small Minivet","R",2021,2.75318100111805,-3.43210772699955,113
"Long-tailed Shrike","R",2018,2.82886147400878,-3.25718855477827,113
"Long-tailed Shrike","R",2019,2.71782429033396,-3.39040399471211,113
"Long-tailed Shrike","R",2020,2.72760841734945,-3.13320664539997,113
"Long-tailed Shrike","R",2021,2.72914738206869,-3.33146853689732,113
"Gray Francolin","R",2018,2.18395928343476,-2.31273324357796,113
"Gray Francolin","R",2019,2.24473949176111,-2.30725472600265,113
"Gray Francolin","R",2020,2.16881559527962,-2.24979874361767,113
"Gray Francolin","R",2021,2.18088767356779,-2.32229338008129,113
"White-throated Kingfisher","R",2018,1.70676865004238,-1.4005425944482,113
"White-throated Kingfisher","R",2019,1.78526708805238,-1.42801829974762,113
"White-throated Kingfisher","R",2020,1.73401588404062,-1.30830312050735,113
"White-throated Kingfisher","R",2021,1.71444328012855,-1.27395820441868,113
"Black-rumped Flameback","R",2018,2.38767459719474,-2.65426280980831,113
"Black-rumped Flameback","R",2019,2.39194290966709,-2.48528688509976,113
"Black-rumped Flameback","R",2020,2.50229976956312,-2.58590721978677,113
"Black-rumped Flameback","R",2021,2.44789788272127,-2.52082803056499,113
"Rufous Treepie","R",2018,1.99472860260542,-1.89792085751945,113
"Rufous Treepie","R",2019,1.96659856933406,-1.82379840463373,113
"Rufous Treepie","R",2020,2.07840728649363,-1.90361067721749,113
"Rufous Treepie","R",2021,2.06314312222308,-1.97571162164606,113
"Blue-throated Barbet","U",2018,1.88551572584413,-1.55411834351665,113
"Blue-throated Barbet","U",2019,1.94183489653737,-1.58802192299775,113
"Blue-throated Barbet","U",2020,1.91267890125972,-1.58140912027336,113
"Blue-throated Barbet","U",2021,1.96313180960841,-1.61093931992961,113
"House Crow","U",2018,1.50319984220687,-0.902638925838384,114
"House Crow","U",2019,1.46664218678246,-0.816324129089676,114
"House Crow","U",2020,1.58679625707261,-1.05483460659844,114
"House Crow","U",2021,1.54048580588925,-1.00276312869061,114
"Common Myna","U",2018,1.34587253453116,-0.518882076267204,114
"Common Myna","U",2019,1.21235392198434,-0.45968545316463,114
"Common Myna","U",2020,1.33565564947456,-0.551336121891879,114
"Common Myna","U",2021,1.34287384338315,-0.56145055238499,114
"Jungle Myna","U",2018,2.26599151855641,-2.42636102921216,114
"Jungle Myna","U",2019,2.3253239533411,-2.46119959948288,114
"Jungle Myna","U",2020,2.54934540438661,-2.53897014498365,114
"Jungle Myna","U",2021,2.39419165066574,-2.51887352611716,114
"Rock Pigeon","U",2018,1.58496548232684,-1.01340953295759,114
"Rock Pigeon","U",2019,1.45511860411584,-0.819176813330961,114
"Rock Pigeon","U",2020,1.54118331989133,-0.951542622375903,114
"Rock Pigeon","U",2021,1.5468775008877,-1.08370288681877,114
"Black Kite","U",2018,1.96710365485995,-1.84901203498978,114
"Black Kite","U",2019,2.00670528952396,-1.84127414495808,114
"Black Kite","U",2020,2.02167556516587,-1.93772755136898,114
"Black Kite","U",2021,2.02744008168385,-1.93576515014317,114
"Common Tailorbird","U",2018,2.04681526521393,-1.66982162606593,114
"Common Tailorbird","U",2019,1.7033454315239,-1.32259149921503,114
"Common Tailorbird","U",2020,1.90297502759797,-1.47094600760233,114
"Common Tailorbird","U",2021,1.94143176187871,-1.53767203321481,114
"Rose-ringed Parakeet","U",2018,1.76494116918582,-1.36117063808199,114
"Rose-ringed Parakeet","U",2019,1.66636360681586,-1.12301971045778,114
"Rose-ringed Parakeet","U",2020,1.63560909810042,-1.25973394202792,114
"Rose-ringed Parakeet","U",2021,1.82137281691621,-1.40739972774403,114
"Asian Koel","U",2018,1.60585829961501,-1.05516791345207,114
"Asian Koel","U",2019,1.43229210957892,-0.829509726244204,114
"Asian Koel","U",2020,1.63855427664647,-0.991295945769946,114
"Asian Koel","U",2021,1.64412433550328,-1.03464564395621,114
