date,time,state,cases
20/01/2021,8:00 AM,Himachal Pradesh,57019
20/01/2021,8:00 AM,Jammu and Kashmir,123538
20/01/2021,8:00 AM,Jharkhand,117887
20/01/2021,8:00 AM,Karnataka,933077
20/01/2021,8:00 AM,Kerala,857380
20/01/2021,8:00 AM,Lakshadweep,21
20/01/2021,8:00 AM,Ladakh,9662
20/01/2021,8:00 AM,Madhya Pradesh,252186
20/01/2021,8:00 AM,Maharashtra,1994977
20/01/2021,8:00 AM,Manipur,28900
20/01/2021,8:00 AM,Meghalaya,13710
20/01/2021,8:00 AM,Mizoram,4334
20/01/2021,8:00 AM,Nagaland,12066
20/01/2021,8:00 AM,Odisha,333566
20/01/2021,8:00 AM,Puducherry,38706
20/01/2021,8:00 AM,Punjab,170937
20/01/2021,8:00 AM,Rajasthan,315603
20/01/2021,8:00 AM,Sikkim,6052
20/01/2021,8:00 AM,Tamil Nadu,831866
20/01/2021,8:00 AM,Telengana,292395
20/01/2021,8:00 AM,Tripura,33336
20/01/2021,8:00 AM,Uttarakhand,95039
20/01/2021,8:00 AM,Uttar Pradesh,597238
20/01/2021,8:00 AM,West Bengal,566073
21/01/2021,8:00 AM,Andhra Pradesh,886418
21/01/2021,8:00 AM,Andaman and Nicobar Islands,4991
21/01/2021,8:00 AM,Arunachal Pradesh,16815
21/01/2021,8:00 AM,Assam,216919
21/01/2021,8:00 AM,Bihar,258176
21/01/2021,8:00 AM,Chandigarh,20623
21/01/2021,8:00 AM,Chhattisgarh,294949
21/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3393
21/01/2021,8:00 AM,Delhi,633049
21/01/2021,8:00 AM,Goa,52657
21/01/2021,8:00 AM,Gujarat,257342
21/01/2021,8:00 AM,Haryana,266686
21/01/2021,8:00 AM,Himachal Pradesh,57082
21/01/2021,8:00 AM,Jammu and Kashmir,123647
21/01/2021,8:00 AM,Jharkhand,118012
21/01/2021,8:00 AM,Karnataka,933578
21/01/2021,8:00 AM,Kerala,864195
21/01/2021,8:00 AM,Lakshadweep,30
21/01/2021,8:00 AM,Ladakh,9668
21/01/2021,8:00 AM,Madhya Pradesh,252466
21/01/2021,8:00 AM,Maharashtra,1997992
21/01/2021,8:00 AM,Manipur,28919
21/01/2021,8:00 AM,Meghalaya,13717
21/01/2021,8:00 AM,Mizoram,4346
21/01/2021,8:00 AM,Nagaland,12067
21/01/2021,8:00 AM,Odisha,333723
21/01/2021,8:00 AM,Puducherry,38737
21/01/2021,8:00 AM,Punjab,171136
21/01/2021,8:00 AM,Rajasthan,315816
21/01/2021,8:00 AM,Sikkim,6057
21/01/2021,8:00 AM,Tamil Nadu,832415
21/01/2021,8:00 AM,Telengana,292621
21/01/2021,8:00 AM,Tripura,33339
21/01/2021,8:00 AM,Uttarakhand,95192
21/01/2021,8:00 AM,Uttar Pradesh,597628
21/01/2021,8:00 AM,West Bengal,566482
22/01/2021,8:00 AM,Andhra Pradesh,886557
22/01/2021,8:00 AM,Andaman and Nicobar Islands,4991
22/01/2021,8:00 AM,Arunachal Pradesh,16816
22/01/2021,8:00 AM,Assam,216940
22/01/2021,8:00 AM,Bihar,258414
22/01/2021,8:00 AM,Chandigarh,20639
22/01/2021,8:00 AM,Chhattisgarh,295509
22/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3393
22/01/2021,8:00 AM,Delhi,633276
22/01/2021,8:00 AM,Goa,52712
22/01/2021,8:00 AM,Gujarat,257813
22/01/2021,8:00 AM,Haryana,266819
22/01/2021,8:00 AM,Himachal Pradesh,57121
22/01/2021,8:00 AM,Jammu and Kashmir,123764
22/01/2021,8:00 AM,Jharkhand,118079
22/01/2021,8:00 AM,Karnataka,934252
22/01/2021,8:00 AM,Kerala,870529
22/01/2021,8:00 AM,Lakshadweep,48
22/01/2021,8:00 AM,Ladakh,9673
22/01/2021,8:00 AM,Madhya Pradesh,252767
22/01/2021,8:00 AM,Maharashtra,2000878
22/01/2021,8:00 AM,Manipur,28938
22/01/2021,8:00 AM,Meghalaya,13721
22/01/2021,8:00 AM,Mizoram,4349
22/01/2021,8:00 AM,Nagaland,12070
22/01/2021,8:00 AM,Odisha,333866
22/01/2021,8:00 AM,Puducherry,38772
22/01/2021,8:00 AM,Punjab,171316
22/01/2021,8:00 AM,Rajasthan,316081
22/01/2021,8:00 AM,Sikkim,6062
22/01/2021,8:00 AM,Tamil Nadu,833011
22/01/2021,8:00 AM,Telengana,292835
22/01/2021,8:00 AM,Tripura,33342
22/01/2021,8:00 AM,Uttarakhand,95354
22/01/2021,8:00 AM,Uttar Pradesh,597823
22/01/2021,8:00 AM,West Bengal,566898
23/01/2021,8:00 AM,Andhra Pradesh,886694
23/01/2021,8:00 AM,Andaman and Nicobar Islands,4992
23/01/2021,8:00 AM,Arunachal Pradesh,16817
23/01/2021,8:00 AM,Assam,216957
23/01/2021,8:00 AM,Bihar,258513
23/01/2021,8:00 AM,Chandigarh,20664
23/01/2021,8:00 AM,Chhattisgarh,295949
23/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3394
23/01/2021,8:00 AM,Delhi,633542
23/01/2021,8:00 AM,Goa,52782
23/01/2021,8:00 AM,Gujarat,258264
23/01/2021,8:00 AM,Haryana,266939
23/01/2021,8:00 AM,Himachal Pradesh,57162
23/01/2021,8:00 AM,Jammu and Kashmir,123852
23/01/2021,8:00 AM,Jharkhand,118154
23/01/2021,8:00 AM,Karnataka,934576
23/01/2021,8:00 AM,Kerala,877282
23/01/2021,8:00 AM,Lakshadweep,50
23/01/2021,8:00 AM,Ladakh,9673
23/01/2021,8:00 AM,Madhya Pradesh,253114
23/01/2021,8:00 AM,Maharashtra,2003657
23/01/2021,8:00 AM,Manipur,28953
23/01/2021,8:00 AM,Meghalaya,13723
23/01/2021,8:00 AM,Mizoram,4349
23/01/2021,8:00 AM,Nagaland,12072
23/01/2021,8:00 AM,Odisha,334020
23/01/2021,8:00 AM,Puducherry,38794
23/01/2021,8:00 AM,Punjab,171522
23/01/2021,8:00 AM,Rajasthan,316282
23/01/2021,8:00 AM,Sikkim,6063
23/01/2021,8:00 AM,Tamil Nadu,833585
23/01/2021,8:00 AM,Telengana,293056
23/01/2021,8:00 AM,Tripura,33344
23/01/2021,8:00 AM,Uttarakhand,95464
23/01/2021,8:00 AM,Uttar Pradesh,598126
23/01/2021,8:00 AM,West Bengal,567304
24/01/2021,8:00 AM,Andhra Pradesh,886852
24/01/2021,8:00 AM,Andaman and Nicobar Islands,4993
24/01/2021,8:00 AM,Arunachal Pradesh,16818
24/01/2021,8:00 AM,Assam,216976
24/01/2021,8:00 AM,Bihar,258638
24/01/2021,8:00 AM,Chandigarh,20686
24/01/2021,8:00 AM,Chhattisgarh,296326
24/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3394
24/01/2021,8:00 AM,Delhi,633739
24/01/2021,8:00 AM,Goa,52867
24/01/2021,8:00 AM,Gujarat,258687
24/01/2021,8:00 AM,Haryana,267075
24/01/2021,8:00 AM,Himachal Pradesh,57189
24/01/2021,8:00 AM,Jammu and Kashmir,123946
24/01/2021,8:00 AM,Jharkhand,118232
24/01/2021,8:00 AM,Karnataka,935478
24/01/2021,8:00 AM,Kerala,884242
24/01/2021,8:00 AM,Lakshadweep,57
24/01/2021,8:00 AM,Ladakh,9675
24/01/2021,8:00 AM,Madhya Pradesh,253405
24/01/2021,8:00 AM,Maharashtra,2006354
24/01/2021,8:00 AM,Manipur,28970
24/01/2021,8:00 AM,Meghalaya,13727
24/01/2021,8:00 AM,Mizoram,4351
24/01/2021,8:00 AM,Nagaland,12076
24/01/2021,8:00 AM,Odisha,334150
24/01/2021,8:00 AM,Puducherry,38830
24/01/2021,8:00 AM,Punjab,171733
24/01/2021,8:00 AM,Rajasthan,316485
24/01/2021,8:00 AM,Sikkim,6068
24/01/2021,8:00 AM,Tamil Nadu,834171
24/01/2021,8:00 AM,Telengana,293253
24/01/2021,8:00 AM,Tripura,33345
24/01/2021,8:00 AM,Uttarakhand,95586
24/01/2021,8:00 AM,Uttar Pradesh,598445
24/01/2021,8:00 AM,West Bengal,567714
25/01/2021,8:00 AM,Andhra Pradesh,887010
25/01/2021,8:00 AM,Andaman and Nicobar Islands,4993
25/01/2021,8:00 AM,Arunachal Pradesh,16819
25/01/2021,8:00 AM,Assam,216992
25/01/2021,8:00 AM,Bihar,258787
25/01/2021,8:00 AM,Chandigarh,20718
25/01/2021,8:00 AM,Chhattisgarh,296626
25/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3394
25/01/2021,8:00 AM,Delhi,633924
25/01/2021,8:00 AM,Goa,52920
25/01/2021,8:00 AM,Gujarat,259097
25/01/2021,8:00 AM,Haryana,267203
25/01/2021,8:00 AM,Himachal Pradesh,57210
25/01/2021,8:00 AM,Jammu and Kashmir,124019
25/01/2021,8:00 AM,Jharkhand,118286
25/01/2021,8:00 AM,Karnataka,936051
25/01/2021,8:00 AM,Kerala,890278
25/01/2021,8:00 AM,Lakshadweep,59
25/01/2021,8:00 AM,Ladakh,9687
25/01/2021,8:00 AM,Madhya Pradesh,253657
25/01/2021,8:00 AM,Maharashtra,2009106
25/01/2021,8:00 AM,Manipur,28986
25/01/2021,8:00 AM,Meghalaya,13732
25/01/2021,8:00 AM,Mizoram,4351
25/01/2021,8:00 AM,Nagaland,12076
25/01/2021,8:00 AM,Odisha,334300
25/01/2021,8:00 AM,Puducherry,38860
25/01/2021,8:00 AM,Punjab,166375
25/01/2021,8:00 AM,Rajasthan,316652
25/01/2021,8:00 AM,Sikkim,6071
25/01/2021,8:00 AM,Tamil Nadu,834740
25/01/2021,8:00 AM,Telengana,293401
25/01/2021,8:00 AM,Tripura,33345
25/01/2021,8:00 AM,Uttarakhand,95640
25/01/2021,8:00 AM,Uttar Pradesh,598713
25/01/2021,8:00 AM,West Bengal,568103
26/01/2021,8:00 AM,Andhra Pradesh,887066
26/01/2021,8:00 AM,Andaman and Nicobar Islands,4994
26/01/2021,8:00 AM,Arunachal Pradesh,16820
26/01/2021,8:00 AM,Assam,217017
26/01/2021,8:00 AM,Bihar,258861
26/01/2021,8:00 AM,Chandigarh,20749
26/01/2021,8:00 AM,Chhattisgarh,297108
26/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3394
26/01/2021,8:00 AM,Delhi,634072
26/01/2021,8:00 AM,Goa,52977
26/01/2021,8:00 AM,Gujarat,259487
26/01/2021,8:00 AM,Haryana,267321
26/01/2021,8:00 AM,Himachal Pradesh,57245
26/01/2021,8:00 AM,Jammu and Kashmir,124083
26/01/2021,8:00 AM,Jharkhand,118360
26/01/2021,8:00 AM,Karnataka,936426
26/01/2021,8:00 AM,Kerala,893639
26/01/2021,8:00 AM,Lakshadweep,67
26/01/2021,8:00 AM,Ladakh,9687
26/01/2021,8:00 AM,Madhya Pradesh,253857
26/01/2021,8:00 AM,Maharashtra,2010948
26/01/2021,8:00 AM,Manipur,28997
26/01/2021,8:00 AM,Meghalaya,13734
26/01/2021,8:00 AM,Mizoram,4356
26/01/2021,8:00 AM,Nagaland,12079
26/01/2021,8:00 AM,Odisha,334430
26/01/2021,8:00 AM,Puducherry,38878
26/01/2021,8:00 AM,Punjab,172089
26/01/2021,8:00 AM,Rajasthan,316845
26/01/2021,8:00 AM,Sikkim,6072
26/01/2021,8:00 AM,Tamil Nadu,835280
26/01/2021,8:00 AM,Telengana,293590
26/01/2021,8:00 AM,Tripura,33346
26/01/2021,8:00 AM,Uttarakhand,95702
26/01/2021,8:00 AM,Uttar Pradesh,598907
26/01/2021,8:00 AM,West Bengal,568355
27/01/2021,8:00 AM,Andhra Pradesh,887238
27/01/2021,8:00 AM,Andaman and Nicobar Islands,4994
27/01/2021,8:00 AM,Arunachal Pradesh,16821
27/01/2021,8:00 AM,Assam,217025
27/01/2021,8:00 AM,Bihar,258996
27/01/2021,8:00 AM,Chandigarh,20775
27/01/2021,8:00 AM,Chhattisgarh,297429
27/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3395
27/01/2021,8:00 AM,Delhi,634229
27/01/2021,8:00 AM,Goa,53047
27/01/2021,8:00 AM,Gujarat,259867
27/01/2021,8:00 AM,Haryana,267417
27/01/2021,8:00 AM,Himachal Pradesh,57257
27/01/2021,8:00 AM,Jammu and Kashmir,124157
27/01/2021,8:00 AM,Jharkhand,118425
27/01/2021,8:00 AM,Karnataka,936955
27/01/2021,8:00 AM,Kerala,899932
27/01/2021,8:00 AM,Lakshadweep,69
27/01/2021,8:00 AM,Ladakh,9688
27/01/2021,8:00 AM,Madhya Pradesh,254085
27/01/2021,8:00 AM,Maharashtra,2013353
27/01/2021,8:00 AM,Manipur,29003
27/01/2021,8:00 AM,Meghalaya,13740
27/01/2021,8:00 AM,Mizoram,4359
27/01/2021,8:00 AM,Nagaland,12081
27/01/2021,8:00 AM,Odisha,334529
27/01/2021,8:00 AM,Puducherry,38910
27/01/2021,8:00 AM,Punjab,172218
27/01/2021,8:00 AM,Rajasthan,316970
27/01/2021,8:00 AM,Sikkim,6078
27/01/2021,8:00 AM,Tamil Nadu,835803
27/01/2021,8:00 AM,Telengana,293737
27/01/2021,8:00 AM,Tripura,33346
27/01/2021,8:00 AM,Uttarakhand,95741
27/01/2021,8:00 AM,Uttar Pradesh,599208
27/01/2021,8:00 AM,West Bengal,568650
28/01/2021,8:00 AM,Andhra Pradesh,887349
28/01/2021,8:00 AM,Andaman and Nicobar Islands,4994
28/01/2021,8:00 AM,Arunachal Pradesh,16824
28/01/2021,8:00 AM,Assam,217042
28/01/2021,8:00 AM,Bihar,259149
28/01/2021,8:00 AM,Chandigarh,20819
28/01/2021,8:00 AM,Chhattisgarh,297868
28/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3396
28/01/2021,8:00 AM,Delhi,634325
28/01/2021,8:00 AM,Goa,53100
28/01/2021,8:00 AM,Gujarat,260220
28/01/2021,8:00 AM,Haryana,267504
28/01/2021,8:00 AM,Himachal Pradesh,57296
28/01/2021,8:00 AM,Jammu and Kashmir,124234
28/01/2021,8:00 AM,Jharkhand,118495
28/01/2021,8:00 AM,Karnataka,937383
28/01/2021,8:00 AM,Kerala,905591
28/01/2021,8:00 AM,Lakshadweep,69
28/01/2021,8:00 AM,Ladakh,9688
28/01/2021,8:00 AM,Madhya Pradesh,254270
28/01/2021,8:00 AM,Maharashtra,2015524
28/01/2021,8:00 AM,Manipur,29007
28/01/2021,8:00 AM,Meghalaya,13741
28/01/2021,8:00 AM,Mizoram,4362
28/01/2021,8:00 AM,Nagaland,12083
28/01/2021,8:00 AM,Odisha,334667
28/01/2021,8:00 AM,Puducherry,38934
28/01/2021,8:00 AM,Punjab,172406
28/01/2021,8:00 AM,Rajasthan,317104
28/01/2021,8:00 AM,Sikkim,6079
28/01/2021,8:00 AM,Tamil Nadu,836315
28/01/2021,8:00 AM,Telengana,293923
28/01/2021,8:00 AM,Tripura,33346
28/01/2021,8:00 AM,Uttarakhand,95826
28/01/2021,8:00 AM,Uttar Pradesh,599376
28/01/2021,8:00 AM,West Bengal,568884
29/01/2021,8:00 AM,Andhra Pradesh,887466
29/01/2021,8:00 AM,Andaman and Nicobar Islands,4994
29/01/2021,8:00 AM,Arunachal Pradesh,16827
29/01/2021,8:00 AM,Assam,217071
29/01/2021,8:00 AM,Bihar,259214
29/01/2021,8:00 AM,Chandigarh,20855
29/01/2021,8:00 AM,Chhattisgarh,304319
29/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3397
29/01/2021,8:00 AM,Delhi,634524
29/01/2021,8:00 AM,Goa,53185
29/01/2021,8:00 AM,Gujarat,260566
29/01/2021,8:00 AM,Haryana,267601
29/01/2021,8:00 AM,Himachal Pradesh,57356
29/01/2021,8:00 AM,Jammu and Kashmir,124297
29/01/2021,8:00 AM,Jharkhand,118557
29/01/2021,8:00 AM,Karnataka,937933
29/01/2021,8:00 AM,Kerala,911362
29/01/2021,8:00 AM,Lakshadweep,69
29/01/2021,8:00 AM,Ladakh,9705
29/01/2021,8:00 AM,Madhya Pradesh,254496
29/01/2021,8:00 AM,Maharashtra,2018413
29/01/2021,8:00 AM,Manipur,29022
29/01/2021,8:00 AM,Meghalaya,13749
29/01/2021,8:00 AM,Mizoram,4363
29/01/2021,8:00 AM,Nagaland,12084
29/01/2021,8:00 AM,Odisha,334780
29/01/2021,8:00 AM,Puducherry,38973
29/01/2021,8:00 AM,Punjab,172606
29/01/2021,8:00 AM,Rajasthan,317189
29/01/2021,8:00 AM,Sikkim,6084
29/01/2021,8:00 AM,Tamil Nadu,836818
29/01/2021,8:00 AM,Telengana,294120
29/01/2021,8:00 AM,Tripura,33348
29/01/2021,8:00 AM,Uttarakhand,95908
29/01/2021,8:00 AM,Uttar Pradesh,599624
29/01/2021,8:00 AM,West Bengal,569173
30/01/2021,8:00 AM,Andhra Pradesh,887591
30/01/2021,8:00 AM,Andaman and Nicobar Islands,4994
30/01/2021,8:00 AM,Arunachal Pradesh,16827
30/01/2021,8:00 AM,Assam,217091
30/01/2021,8:00 AM,Bihar,259373
30/01/2021,8:00 AM,Chandigarh,20882
30/01/2021,8:00 AM,Chhattisgarh,304689
30/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398
30/01/2021,8:00 AM,Delhi,634773
30/01/2021,8:00 AM,Goa,53263
30/01/2021,8:00 AM,Gujarat,260901
30/01/2021,8:00 AM,Haryana,267708
30/01/2021,8:00 AM,Himachal Pradesh,57400
30/01/2021,8:00 AM,Jammu and Kashmir,124373
30/01/2021,8:00 AM,Jharkhand,118602
30/01/2021,8:00 AM,Karnataka,938401
30/01/2021,8:00 AM,Kerala,917630
30/01/2021,8:00 AM,Lakshadweep,70
30/01/2021,8:00 AM,Ladakh,9714
30/01/2021,8:00 AM,Madhya Pradesh,254667
30/01/2021,8:00 AM,Maharashtra,2021184
30/01/2021,8:00 AM,Manipur,29037
30/01/2021,8:00 AM,Meghalaya,13753
30/01/2021,8:00 AM,Mizoram,4366
30/01/2021,8:00 AM,Nagaland,12088
30/01/2021,8:00 AM,Odisha,334850
30/01/2021,8:00 AM,Puducherry,39004
30/01/2021,8:00 AM,Punjab,172860
30/01/2021,8:00 AM,Rajasthan,317292
30/01/2021,8:00 AM,Sikkim,6085
30/01/2021,8:00 AM,Tamil Nadu,837327
30/01/2021,8:00 AM,Telengana,294306
30/01/2021,8:00 AM,Tripura,33350
30/01/2021,8:00 AM,Uttarakhand,95986
30/01/2021,8:00 AM,Uttar Pradesh,599837
30/01/2021,8:00 AM,West Bengal,569459
31/01/2021,8:00 AM,Andhra Pradesh,887720
31/01/2021,8:00 AM,Andaman and Nicobar Islands,4994
31/01/2021,8:00 AM,Arunachal Pradesh,16828
31/01/2021,8:00 AM,Assam,217120
31/01/2021,8:00 AM,Bihar,259496
31/01/2021,8:00 AM,Chandigarh,20899
31/01/2021,8:00 AM,Chhattisgarh,305102
31/01/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398
31/01/2021,8:00 AM,Delhi,634956
31/01/2021,8:00 AM,Goa,53356
31/01/2021,8:00 AM,Gujarat,261224
31/01/2021,8:00 AM,Haryana,267805
31/01/2021,8:00 AM,Himachal Pradesh,57494
31/01/2021,8:00 AM,Jammu and Kashmir,124449
31/01/2021,8:00 AM,Jharkhand,118651
31/01/2021,8:00 AM,Karnataka,938865
31/01/2021,8:00 AM,Kerala,923912
31/01/2021,8:00 AM,Lakshadweep,79
31/01/2021,8:00 AM,Ladakh,9719
31/01/2021,8:00 AM,Madhya Pradesh,254886
31/01/2021,8:00 AM,Maharashtra,2023814
31/01/2021,8:00 AM,Manipur,29052
31/01/2021,8:00 AM,Meghalaya,13761
31/01/2021,8:00 AM,Mizoram,4372
31/01/2021,8:00 AM,Nagaland,12090
31/01/2021,8:00 AM,Odisha,334958
31/01/2021,8:00 AM,Puducherry,39047
31/01/2021,8:00 AM,Punjab,173084
31/01/2021,8:00 AM,Rajasthan,317396
31/01/2021,8:00 AM,Sikkim,6088
31/01/2021,8:00 AM,Tamil Nadu,837832
31/01/2021,8:00 AM,Telengana,294469
31/01/2021,8:00 AM,Tripura,33351
31/01/2021,8:00 AM,Uttarakhand,96068
31/01/2021,8:00 AM,Uttar Pradesh,600079
31/01/2021,8:00 AM,West Bengal,569769
01/02/2021,8:00 AM,Andhra Pradesh,887836
01/02/2021,8:00 AM,Andaman and Nicobar Islands,4994
01/02/2021,8:00 AM,Arunachal Pradesh,16828
01/02/2021,8:00 AM,Assam,217141
01/02/2021,8:00 AM,Bihar,259563
01/02/2021,8:00 AM,Chandigarh,20925
01/02/2021,8:00 AM,Chhattisgarh,305367
01/02/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398
01/02/2021,8:00 AM,Delhi,635096
01/02/2021,8:00 AM,Goa,53409
01/02/2021,8:00 AM,Gujarat,261540
01/02/2021,8:00 AM,Haryana,267897
01/02/2021,8:00 AM,Himachal Pradesh,56557
01/02/2021,8:00 AM,Jammu and Kashmir,124506
01/02/2021,8:00 AM,Jharkhand,118692
01/02/2021,8:00 AM,Karnataka,939387
01/02/2021,8:00 AM,Kerala,929178
01/02/2021,8:00 AM,Lakshadweep,87
01/02/2021,8:00 AM,Ladakh,9720
01/02/2021,8:00 AM,Madhya Pradesh,255112
01/02/2021,8:00 AM,Maharashtra,2026399
01/02/2021,8:00 AM,Manipur,29068
01/02/2021,8:00 AM,Meghalaya,13764
01/02/2021,8:00 AM,Mizoram,4372
01/02/2021,8:00 AM,Nagaland,12094
01/02/2021,8:00 AM,Odisha,335072
01/02/2021,8:00 AM,Puducherry,39068
01/02/2021,8:00 AM,Punjab,173276
01/02/2021,8:00 AM,Rajasthan,317491
01/02/2021,8:00 AM,Sikkim,6090
01/02/2021,8:00 AM,Tamil Nadu,838340
01/02/2021,8:00 AM,Telengana,294587
01/02/2021,8:00 AM,Tripura,33351
01/02/2021,8:00 AM,Uttarakhand,96129
01/02/2021,8:00 AM,Uttar Pradesh,600299
01/02/2021,8:00 AM,West Bengal,569998
02/02/2021,8:00 AM,Andhra Pradesh,887900
02/02/2021,8:00 AM,Andaman and Nicobar Islands,4994
02/02/2021,8:00 AM,Arunachal Pradesh,16828
02/02/2021,8:00 AM,Assam,217154
02/02/2021,8:00 AM,Bihar,259660
02/02/2021,8:00 AM,Chandigarh,20957
02/02/2021,8:00 AM,Chhattisgarh,305689
02/02/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398
02/02/2021,8:00 AM,Delhi,635217
02/02/2021,8:00 AM,Goa,53469
02/02/2021,8:00 AM,Gujarat,261838
02/02/2021,8:00 AM,Haryana,267989
02/02/2021,8:00 AM,Himachal Pradesh,57561
02/02/2021,8:00 AM,Jammu and Kashmir,124550
02/02/2021,8:00 AM,Jharkhand,118734
02/02/2021,8:00 AM,Karnataka,939775
02/02/2021,8:00 AM,Kerala,932637
02/02/2021,8:00 AM,Lakshadweep,99
02/02/2021,8:00 AM,Ladakh,9724
02/02/2021,8:00 AM,Madhya Pradesh,255263
02/02/2021,8:00 AM,Maharashtra,2028347
02/02/2021,8:00 AM,Manipur,29072
02/02/2021,8:00 AM,Meghalaya,13764
02/02/2021,8:00 AM,Mizoram,4373
02/02/2021,8:00 AM,Nagaland,12099
02/02/2021,8:00 AM,Odisha,335151
02/02/2021,8:00 AM,Puducherry,39096
02/02/2021,8:00 AM,Punjab,173470
02/02/2021,8:00 AM,Rajasthan,317587
02/02/2021,8:00 AM,Sikkim,6091
02/02/2021,8:00 AM,Tamil Nadu,838842
02/02/2021,8:00 AM,Telengana,294739
02/02/2021,8:00 AM,Tripura,33351
02/02/2021,8:00 AM,Uttarakhand,96180
02/02/2021,8:00 AM,Uttar Pradesh,600470
02/02/2021,8:00 AM,West Bengal,570177
03/02/2021,8:00 AM,Andhra Pradesh,888004
03/02/2021,8:00 AM,Andaman and Nicobar Islands,4994
03/02/2021,8:00 AM,Arunachal Pradesh,16829
03/02/2021,8:00 AM,Assam,217161
03/02/2021,8:00 AM,Bihar,259781
03/02/2021,8:00 AM,Chandigarh,20979
03/02/2021,8:00 AM,Chhattisgarh,306019
03/02/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398
03/02/2021,8:00 AM,Delhi,635331
03/02/2021,8:00 AM,Goa,53575
03/02/2021,8:00 AM,Gujarat,262123
03/02/2021,8:00 AM,Haryana,268067
03/02/2021,8:00 AM,Himachal Pradesh,57587
03/02/2021,8:00 AM,Jammu and Kashmir,124594
03/02/2021,8:00 AM,Jharkhand,118793
03/02/2021,8:00 AM,Karnataka,940170
03/02/2021,8:00 AM,Kerala,938353
03/02/2021,8:00 AM,Lakshadweep,119
03/02/2021,8:00 AM,Ladakh,9726
03/02/2021,8:00 AM,Madhya Pradesh,255431
03/02/2021,8:00 AM,Maharashtra,2030274
03/02/2021,8:00 AM,Manipur,29077
03/02/2021,8:00 AM,Meghalaya,13768
03/02/2021,8:00 AM,Mizoram,4376
03/02/2021,8:00 AM,Nagaland,12101
03/02/2021,8:00 AM,Odisha,335211
03/02/2021,8:00 AM,Puducherry,39123
03/02/2021,8:00 AM,Punjab,173674
03/02/2021,8:00 AM,Rajasthan,317674
03/02/2021,8:00 AM,Sikkim,6096
03/02/2021,8:00 AM,Tamil Nadu,839352
03/02/2021,8:00 AM,Telengana,294924
03/02/2021,8:00 AM,Tripura,33351
03/02/2021,8:00 AM,Uttarakhand,96227
03/02/2021,8:00 AM,Uttar Pradesh,600642
03/02/2021,8:00 AM,West Bengal,570380
04/02/2021,8:00 AM,Andhra Pradesh,888099
04/02/2021,8:00 AM,Andaman and Nicobar Islands,4994
04/02/2021,8:00 AM,Arunachal Pradesh,16829
04/02/2021,8:00 AM,Assam,217175
04/02/2021,8:00 AM,Bihar,259858
04/02/2021,8:00 AM,Chandigarh,21015
04/02/2021,8:00 AM,Chhattisgarh,306370
04/02/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3398
04/02/2021,8:00 AM,Delhi,635481
04/02/2021,8:00 AM,Goa,53638
04/02/2021,8:00 AM,Gujarat,262406
04/02/2021,8:00 AM,Haryana,268136
04/02/2021,8:00 AM,Himachal Pradesh,57646
04/02/2021,8:00 AM,Jammu and Kashmir,124659
04/02/2021,8:00 AM,Jharkhand,118839
04/02/2021,8:00 AM,Karnataka,940596
04/02/2021,8:00 AM,Kerala,944709
04/02/2021,8:00 AM,Lakshadweep,122
04/02/2021,8:00 AM,Ladakh,9735
04/02/2021,8:00 AM,Madhya Pradesh,255689
04/02/2021,8:00 AM,Maharashtra,2033266
04/02/2021,8:00 AM,Manipur,29086
04/02/2021,8:00 AM,Meghalaya,13774
04/02/2021,8:00 AM,Mizoram,4376
04/02/2021,8:00 AM,Nagaland,12117
04/02/2021,8:00 AM,Odisha,335282
04/02/2021,8:00 AM,Puducherry,39146
04/02/2021,8:00 AM,Punjab,173861
04/02/2021,8:00 AM,Rajasthan,317766
04/02/2021,8:00 AM,Sikkim,6098
04/02/2021,8:00 AM,Tamil Nadu,839866
04/02/2021,8:00 AM,Telengana,295101
04/02/2021,8:00 AM,Tripura,33351
04/02/2021,8:00 AM,Uttarakhand,96281
04/02/2021,8:00 AM,Uttar Pradesh,600837
04/02/2021,8:00 AM,West Bengal,570581
05/02/2021,8:00 AM,Andhra Pradesh,888178
05/02/2021,8:00 AM,Andaman and Nicobar Islands,4994
05/02/2021,8:00 AM,Arunachal Pradesh,16829
05/02/2021,8:00 AM,Assam,217186
05/02/2021,8:00 AM,Bihar,259936
05/02/2021,8:00 AM,Chandigarh,21036
05/02/2021,8:00 AM,Chhattisgarh,306743
